date,year,month,day,hour,week,is_weekend,is_open,jf,frequentation_park_daily,surface,duree,ouvert,interrompu,operation,visitor_count,temperature,humidite,rayonnement_solaire,day_degree_cold,day_degree_hot,temp_max,temp_min,temp_moy,humidite_max,humidite_min,humidite_moy,freq_HF,freq_MF,freq_THF,elec_1_real,elec_1_pred,elec_1_error_abs,elec_2_real,elec_2_pred,elec_2_error_abs
2026-02-09 03:00:00,2026,2,9,3,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,3.8,94.8486,0.0,14.2,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,11.0,19.20434306311194,8.204343063111939,21.0,20.848714033827115,0.15128596617288537
2026-02-09 04:00:00,2026,2,9,4,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,3.7,96.53625,0.0,14.3,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,10.8,19.20434306311194,8.404343063111938,20.8,20.825868984943106,0.025868984943105744
2026-02-09 05:00:00,2026,2,9,5,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,3.35,97.212585,0.0,14.65,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,12.8,19.96011741953096,7.160117419530959,21.0,20.825868984943106,0.17413101505689355
2026-02-09 06:00:00,2026,2,9,6,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,3.15,97.208115,0.0,14.85,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,30.0,27.92811417100537,2.071885828994631,21.4,21.343794286088148,0.05620571391185081
2026-02-09 07:00:00,2026,2,9,7,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,3.1,97.8987,0.0,14.9,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,42.2,42.33495328567878,0.13495328567877607,23.0,21.767466774794126,1.2325332252058736
2026-02-09 08:00:00,2026,2,9,8,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,3.1,98.24617,0.0,14.9,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,55.0,46.09260343337167,8.907396566628329,21.700000000000003,21.767466774794126,0.06746677479412355
2026-02-09 09:00:00,2026,2,9,9,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,3.85,99.64916,17.0,14.15,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,63.0,54.226228128781074,8.773771871218926,27.0,23.116854615616294,3.883145384383706
2026-02-09 10:00:00,2026,2,9,10,7,0,1,0,2750,1300,4.0,1.0,0.4,0.6,54,5.65,97.94114,84.0,12.35,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,46.0,57.679284126751696,11.679284126751696,31.0,34.15262049188081,3.1526204918808105
2026-02-09 11:00:00,2026,2,9,11,7,0,1,0,2750,1300,4.0,1.0,0.8,0.2,14,6.65,98.29528,94.0,11.35,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,46.8,55.49944773351005,8.699447733510056,31.2,30.71556441313116,0.48443558686884103
2026-02-09 12:00:00,2026,2,9,12,7,0,1,0,2750,1300,4.0,1.0,0.6,0.4,169,8.7,88.163864,230.0,9.3,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,47.2,58.821248323719274,11.621248323719271,34.2,35.905221275866104,1.7052212758661014
2026-02-09 13:00:00,2026,2,9,13,7,0,1,0,2750,1300,4.0,1.0,0.0,1.0,57,9.55,85.56973,217.0,8.45,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,53.8,60.23810489231534,6.438104892315344,35.9,35.54978130237049,0.35021869762950786
2026-02-09 14:00:00,2026,2,9,14,7,0,1,0,2750,1300,4.0,1.0,0.0,1.0,63,10.6,76.03003,221.0,7.3999996,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,51.2,60.59088717778671,9.39088717778671,37.7,36.26112175932668,1.4388782406733256
2026-02-09 15:00:00,2026,2,9,15,7,0,1,0,2750,1300,4.0,1.0,0.0,1.0,69,11.75,63.949356,236.0,6.25,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,50.7,60.59088717778671,9.89088717778671,38.7,37.303004807144106,1.396995192855897
2026-02-09 16:00:00,2026,2,9,16,7,0,1,0,2750,1300,4.0,1.0,0.0,1.0,57,11.35,67.98092,175.0,6.6499996,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,52.0,60.59088717778671,8.590887177786712,38.900000000000006,35.58582870578921,3.3141712942107944
2026-02-09 17:00:00,2026,2,9,17,7,0,1,0,2750,1300,4.0,1.0,0.0,1.0,52,10.2,80.81129,59.0,7.8,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,52.7,60.32348289831542,7.623482898315416,35.4,35.28091012967554,0.1190898703244585
2026-02-09 18:00:00,2026,2,9,18,7,0,1,0,2750,1300,4.0,1.0,0.0,1.0,25,9.8,83.85959,33.0,8.2,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,54.3,59.43186746140213,5.1318674614021305,35.6,33.3853665609161,2.2146334390839044
2026-02-09 19:00:00,2026,2,9,19,7,0,1,0,2750,1300,4.0,1.0,0.0,1.0,13,9.4,92.214966,0.0,8.6,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,55.0,54.47637452234807,0.5236254776519331,34.1,32.586859093025865,1.5131409069741366
2026-02-09 20:00:00,2026,2,9,20,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,9.5,97.01754,0.0,8.5,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,38.2,42.6910334281923,4.491033428192296,25.9,21.541862222303806,4.358137777696193
2026-02-09 21:00:00,2026,2,9,21,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,9.4,96.3627,0.0,8.6,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,34.7,42.6910334281923,7.991033428192296,22.3,21.24993634728062,1.0500636527193805
2026-02-09 22:00:00,2026,2,9,22,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,9.35,97.01403,0.0,8.65,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,35.0,42.6910334281923,7.6910334281922985,22.7,20.86604658156363,1.8339534184363693
2026-02-09 23:00:00,2026,2,9,23,7,0,1,0,2750,1300,4.0,0.0,0.0,0.0,0,9.8,95.0845,0.0,8.2,0.0,11.75,3.1,6.9625,99.64916,63.949356,90.82601,0,1,0,26.55,38.617300115599754,12.067300115599753,22.825,20.67122115239585,2.1537788476041477
2026-02-10 00:00:00,2026,2,10,0,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,9.85,95.72899,0.0,8.15,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,11.05,20.54969349155131,9.499693491551309,22.975,20.687575447653803,2.2874245523461987
2026-02-10 01:00:00,2026,2,10,1,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,10.6,95.75369,0.0,7.3999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,10.1,20.54969349155131,10.44969349155131,22.1,20.971656978735993,1.1283430212640084
2026-02-10 02:00:00,2026,2,10,2,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,10.15,97.032616,0.0,7.8500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,10.9,20.54969349155131,9.649693491551309,22.9,20.971656978735993,1.9283430212640056
2026-02-10 03:00:00,2026,2,10,3,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,10.3,95.42316,0.0,7.7,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,17.0,20.54969349155131,3.5496934915513094,21.25,20.971656978735993,0.278343021264007
2026-02-10 04:00:00,2026,2,10,4,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,10.15,95.41786,0.0,7.8500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,18.5,20.54969349155131,2.0496934915513094,21.05,20.971656978735993,0.07834302126400772
2026-02-10 05:00:00,2026,2,10,5,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,9.25,96.03327,0.0,8.75,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,10.8,21.606692253455332,10.806692253455331,21.6,20.971656978735993,0.6283430212640084
2026-02-10 06:00:00,2026,2,10,6,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,9.15,96.355606,0.0,8.85,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,24.4,29.663305027628518,5.263305027628519,21.4,21.518387076123112,0.11838707612311339
2026-02-10 07:00:00,2026,2,10,7,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,9.4,98.00129,0.0,8.6,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,56.2,44.07014414230193,12.129855857698075,24.0,21.929598245656063,2.070401754343937
2026-02-10 08:00:00,2026,2,10,8,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,9.35,98.000496,0.0,8.65,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,56.0,48.45754498046447,7.542455019535531,22.0,21.929598245656063,0.07040175434393703
2026-02-10 09:00:00,2026,2,10,9,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,9.8,98.66777,14.0,8.2,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,54.2,56.928339063783405,2.7283390637834017,27.0,23.267664579917486,3.7323354200825136
2026-02-10 10:00:00,2026,2,10,10,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,144,10.6,98.34756,27.0,7.3999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,65.3,60.69498528516666,4.605014714833338,42.2,35.159178702813186,7.040821297186817
2026-02-10 11:00:00,2026,2,10,11,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,130,10.95,98.352066,40.0,7.05,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,65.0,60.88334166057144,4.116658339428561,45.99999999999999,37.106962286441714,8.893037713558279
2026-02-10 12:00:00,2026,2,10,12,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,62,11.9,94.8483,117.0,6.1000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,55.0,61.349791662526755,6.349791662526755,43.5,32.979757484489255,10.520242515510745
2026-02-10 13:00:00,2026,2,10,13,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,50,12.4,96.4462,122.0,5.6000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,55.4,62.06218958449416,6.662189584494165,35.6,32.319181906260475,3.2808180937395264
2026-02-10 14:00:00,2026,2,10,14,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,39,12.55,97.0873,59.0,5.45,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,51.2,62.14927495442326,10.94927495442326,37.0,30.812794794223727,6.187205205776273
2026-02-10 15:00:00,2026,2,10,15,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,57,13.1,94.583984,111.0,4.8999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,50.7,62.414971869965534,11.714971869965531,39.4,32.3421132724435,7.0578867275565
2026-02-10 16:00:00,2026,2,10,16,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,53,13.05,95.51883,91.0,4.95,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,51.0,62.21332226548802,11.213322265488017,34.6,32.032226433246784,2.5677735667532176
2026-02-10 17:00:00,2026,2,10,17,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,55,13.15,94.27578,68.0,4.8500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,53.0,62.211614901558995,9.211614901558995,33.7,32.01986537721587,1.6801346227841307
2026-02-10 18:00:00,2026,2,10,18,7,0,1,0,3320,1300,4.0,1.0,0.0,1.0,60,12.55,92.0933,28.0,5.45,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,56.7,62.14756759049424,5.447567590494238,38.17540983606557,32.39959771197844,5.775812124087132
2026-02-10 19:00:00,2026,2,10,19,7,0,1,0,3320,1300,4.0,1.0,0.3,0.7,26,12.65,93.017334,1.0,5.3500004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,64.5,60.51365817495508,3.986341825044917,34.1,29.16064638026568,4.939353619734323
2026-02-10 20:00:00,2026,2,10,20,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,12.6,91.48846,0.0,5.3999996,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,45.9,45.70623587479008,0.19376412520991693,24.6,21.664926250663132,2.935073749336869
2026-02-10 21:00:00,2026,2,10,21,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,11.45,91.41456,0.0,6.55,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,43.0,45.70623587479008,2.7062358747900817,22.3,21.401856263476294,0.898143736523707
2026-02-10 22:00:00,2026,2,10,22,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,10.4,93.83866,0.0,7.6000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,41.3,45.70623587479008,4.4062358747900845,22.0,20.881204522167174,1.1187954778328262
2026-02-10 23:00:00,2026,2,10,23,7,0,1,0,3320,1300,4.0,0.0,0.0,0.0,0,10.9,92.61319,0.0,7.1000004,0.0,13.15,9.15,11.09375,98.66777,91.41456,95.43085,0,1,0,34.425,42.02478621930534,7.599786219305344,21.525,20.529391147216312,0.9956088527836862
2026-02-11 00:00:00,2026,2,11,0,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.75,93.2281,0.0,7.25,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,18.075,20.551694299915706,2.4766942999157067,21.975,20.855449685204274,1.1195503147957275
2026-02-11 01:00:00,2026,2,11,1,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,11.0,86.303505,0.0,7.0,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,17.9,20.551694299915706,2.6516942999157074,22.0,21.145355753333043,0.8546442466669575
2026-02-11 02:00:00,2026,2,11,2,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,11.0,91.38538,0.0,7.0,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,18.1,20.551694299915706,2.4516942999157045,21.0,21.145355753333043,0.14535575333304251
2026-02-11 03:00:00,2026,2,11,3,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.75,89.84501,0.0,7.25,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,17.0,20.551694299915706,3.551694299915706,21.1,21.145355753333043,0.04535575333304109
2026-02-11 04:00:00,2026,2,11,4,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.9,91.6861,0.0,7.1000004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,19.0,20.551694299915706,1.551694299915706,21.0,21.145355753333043,0.14535575333304251
2026-02-11 05:00:00,2026,2,11,5,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.55,92.90519,0.0,7.45,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,18.7,21.61640241892214,2.9164024189221394,21.5,21.145355753333043,0.3546442466669575
2026-02-11 06:00:00,2026,2,11,6,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.85,89.85262,0.0,7.1499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,44.2,30.221406429618426,13.978593570381577,21.4,21.69208585072016,0.2920858507201629
2026-02-11 07:00:00,2026,2,11,7,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.9,81.737,0.0,7.1000004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,59.6,44.83712825381015,14.762871746189852,21.0,22.04428290850404,1.0442829085040408
2026-02-11 08:00:00,2026,2,11,8,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.85,79.80414,0.0,7.1499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,61.0,48.74229300685089,12.257706993149107,21.200000000000003,22.04428290850404,0.844282908504038
2026-02-11 09:00:00,2026,2,11,9,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.5,82.5246,23.0,7.5,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,59.2,55.86751618865351,3.332483811346492,25.0,23.382349242765464,1.6176507572345358
2026-02-11 10:00:00,2026,2,11,10,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,102,11.35,77.99497,132.0,6.6499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,55.6,59.383638850260716,3.783638850260715,40.1,38.58977926696728,1.5102207330327246
2026-02-11 11:00:00,2026,2,11,11,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,76,12.2,74.245834,236.0,5.8,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,56.54545454545455,59.571995225665496,3.0265406802109496,45.25,40.03565023082331,5.2143497691766925
2026-02-11 12:00:00,2026,2,11,12,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,37,13.05,68.80122,292.0,4.95,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,60.154545454545456,59.554571291891094,0.5999741626543624,34.009090909090915,34.8838755278108,0.874784618719886
2026-02-11 13:00:00,2026,2,11,13,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,46,13.25,64.50951,351.0,4.75,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,57.3,60.36720034964272,3.067200349642725,35.1,35.30725932542508,0.20725932542507763
2026-02-11 14:00:00,2026,2,11,14,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,51,13.7,68.23381,243.0,4.3,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,61.0,60.48123266637727,0.5187673336227334,32.3,36.21845812943234,3.918458129432345
2026-02-11 15:00:00,2026,2,11,15,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,58,12.3,81.643394,98.0,5.7,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,57.3,60.48123266637727,3.1812326663772694,35.7,37.065241539054014,1.3652415390540114
2026-02-11 16:00:00,2026,2,11,16,7,0,1,0,3440,1300,4.0,1.0,0.5,0.5,43,11.15,95.135376,58.0,6.8500004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,56.0,60.031093685873536,4.031093685873536,33.6,31.80578845025746,1.794211549742542
2026-02-11 17:00:00,2026,2,11,17,7,0,1,0,3440,1300,4.0,1.0,0.2,0.8,46,11.1,97.05444,37.0,6.8999996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,58.7,60.21382838690597,1.5138283869059705,33.7,34.12713373499744,0.42713373499744023
2026-02-11 18:00:00,2026,2,11,18,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,45,11.2,92.630005,12.0,6.8,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,60.0,60.29716668002533,0.2971666800253274,34.4,34.820420217055386,0.420420217055387
2026-02-11 19:00:00,2026,2,11,19,7,0,1,0,3440,1300,4.0,1.0,0.0,1.0,25,11.35,93.57065,1.0,6.6499996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,59.0,58.67431506612641,0.325684933873589,34.6,33.6372981838311,0.9627018161689023
2026-02-11 20:00:00,2026,2,11,20,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,11.15,95.45306,0.0,6.8500004,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,44.6,44.477613084555706,0.12238691544429514,23.6,21.808466801347457,1.7915331986525445
2026-02-11 21:00:00,2026,2,11,21,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,11.8,89.62454,0.0,6.2,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,43.3,44.477613084555706,1.1776130845557091,21.0,21.51654092632427,0.5165409263242715
2026-02-11 22:00:00,2026,2,11,22,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.6,95.75369,0.0,7.3999996,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,41.0,44.477613084555706,3.4776130845557063,20.0,21.076078298323548,1.076078298323548
2026-02-11 23:00:00,2026,2,11,23,7,0,1,0,3440,1300,4.0,0.0,0.0,0.0,0,10.3,92.268105,0.0,7.7,0.0,13.7,10.3,11.35625,97.05444,64.50951,86.091255,0,1,0,30.975,41.893744250328766,10.918744250328764,19.65,20.722468329395586,1.072468329395587
2026-02-12 00:00:00,2026,2,12,0,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,10.2,92.57378,0.0,7.8,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,18.098106060606064,20.1972121923473,2.0991061317412374,19.95,20.719116559441968,0.7691165594419687
2026-02-12 01:00:00,2026,2,12,1,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,9.9,91.00495,0.0,8.1,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,24.000000000000004,20.1972121923473,3.8027878076527024,20.0,21.00419016245165,1.0041901624516498
2026-02-12 02:00:00,2026,2,12,2,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,10.35,91.96078,0.0,7.6499996,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,20.1,20.1972121923473,0.09721219234729972,19.9,21.00419016245165,1.1041901624516512
2026-02-12 03:00:00,2026,2,12,3,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,10.8,89.848816,0.0,7.2,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,21.0,20.1972121923473,0.8027878076526989,20.1,21.00419016245165,0.9041901624516484
2026-02-12 04:00:00,2026,2,12,4,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,10.15,87.99236,0.0,7.8500004,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,15.936363636363636,20.1972121923473,4.2608485559836655,19.57272727272728,21.00419016245165,1.4314628897243686
2026-02-12 05:00:00,2026,2,12,5,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,9.45,86.441376,0.0,8.55,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,18.563636363636363,21.325421892367896,2.761785528731533,19.92727272727273,21.00419016245165,1.0769174351789204
2026-02-12 06:00:00,2026,2,12,6,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,9.2,86.12081,0.0,8.8,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,26.0,29.38203466654108,3.382034666541081,21.6,21.550920259838765,0.049079740161236174
2026-02-12 07:00:00,2026,2,12,7,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,9.65,79.906525,0.0,8.35,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,57.0,43.78887378121447,13.21112621878553,22.4,21.974592748544744,0.4254072514552547
2026-02-12 08:00:00,2026,2,12,8,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,10.2,77.55016,0.0,7.8,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,52.0,47.95978882579523,4.040211174204771,21.700000000000003,21.974592748544744,0.274592748544741
2026-02-12 09:00:00,2026,2,12,9,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,9.8,81.87292,21.0,8.2,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,51.8,54.94425422155534,3.144254221555343,27.0,23.312659082806167,3.6873409171938327
2026-02-12 10:00:00,2026,2,12,10,7,0,1,0,3200,1300,4.0,1.0,0.4,0.6,40,9.65,88.5484,58.0,8.35,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,57.8,58.99499182247099,1.1949918224709961,33.2,33.00817338083103,0.19182661916897104
2026-02-12 11:00:00,2026,2,12,11,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,82,9.8,86.77153,140.0,8.2,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,58.2,59.449045113418045,1.2490451134180418,45.25,40.306470516121706,4.943529483878294
2026-02-12 12:00:00,2026,2,12,12,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,41,9.95,82.173416,93.0,8.05,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,59.27272727272727,59.24739550894053,0.025331763786745398,43.38636363636364,34.32407697420767,9.06228666215597
2026-02-12 13:00:00,2026,2,12,13,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,65,11.4,73.09572,258.0,6.6000004,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,62.42727272727273,60.16144303538545,2.2658296918872765,34.40909090909091,38.32501576436601,3.915924855275101
2026-02-12 14:00:00,2026,2,12,14,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,46,12.05,63.79577,287.0,5.95,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,56.6,60.24062748457119,3.6406274845711906,35.4,34.89762966763752,0.5023703323624815
2026-02-12 15:00:00,2026,2,12,15,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,47,12.0,57.238003,366.0,6.0,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,60.4,60.18017958422609,0.21982041577390987,33.0,34.941575604562956,1.9415756045629564
2026-02-12 16:00:00,2026,2,12,16,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,49,10.15,71.11752,189.0,7.8500004,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,56.6,60.258051418345595,3.658051418345593,36.0,35.67626254378494,0.32373745621506345
2026-02-12 17:00:00,2026,2,12,17,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,51,9.5,71.7393,139.0,8.5,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,60.7,60.25634405441657,0.4436559455834299,33.6,35.294323508742536,1.694323508742535
2026-02-12 18:00:00,2026,2,12,18,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,43,9.35,68.27657,64.0,8.65,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,57.0,59.9906471388743,2.9906471388743014,33.3,33.886487411955756,0.5864874119557584
2026-02-12 19:00:00,2026,2,12,19,7,0,1,0,3200,1300,4.0,1.0,0.0,1.0,20,8.9,74.43619,2.0,9.1,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,60.0,58.09584207667751,1.9041579233224866,33.7,33.159765010860326,0.5402349891396767
2026-02-12 20:00:00,2026,2,12,20,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,9.15,77.384575,0.0,8.85,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,44.9,43.950383999991274,0.9496160000087244,23.6,21.73877664138816,1.8612233586118414
2026-02-12 21:00:00,2026,2,12,21,7,0,1,0,3200,1300,4.0,0.0,0.0,0.0,0,9.1,79.00321,0.0,8.9,0.0,12.05,8.45,9.912499,92.57378,57.238003,80.16726,0,1,0,42.3,43.950383999991274,1.650383999991277,21.3,21.446850766364975,0.14685076636497385
